img,name,direct,geschlecht,id,href,ageGroup,lastnamefirst,federalState,party,job,office,socials
/blueprint/servlet/resource/image/864092/3x4/108/144/683c585f5ac6b04f1acdd5335c97bcd1/6DADFD2CA044C712A49A1ACF686CFCFC/amtsberg_luise_gross.jpg,Luise Amtsberg,0,weiblich,857104,/abgeordnete/biografien/A/amtsberg_luise-857104,35 - 39 Jahre,"Amtsberg, Luise",Schleswig-Holstein,Bündnis 90/Die Grünen,Islamwissenschaftlerin,Deutscher Bundestag,"[{'Homepage': 'https://www.luise-amtsberg.de'}, {'Facebook': 'https://de-de.facebook.com/LuiseAmtsberg/'}, {'Instagram': 'https://www.instagram.com/amtsbergluise/?hl=de'}]"
/blueprint/servlet/resource/image/898226/3x4/108/144/12279ac9b6554cb75ab333d75ca5d113/67DF7B7AE38E64FDA6233F2F086EF505/de_ridder_daniela_gross.jpg,Dr. Daniela De Ridder,0,weiblich,898224,/abgeordnete/biografien/D/de_ridder_daniela-898224,60 - 64 Jahre,"De Ridder, Dr. Daniela",Niedersachsen,SPD,,Deutscher Bundestag,"[{'Homepage': 'http://www.daniela-de-ridder.de'}, {'X': 'https://twitter.com/deridder_mdb?lang=de'}, {'Instagram': 'https://www.instagram.com/dr.daniela.deridder/?hl=de'}, {'Facebook': 'https://www.facebook.com/dr.danieladeridder'}]"
/blueprint/servlet/resource/image/861952/3x4/108/144/a76e387368c662969efab954cf3309ca/301476450ACEF229106E406A96802A41/audretsch_andreas.jpg,Andreas Audretsch,0,männlich,860496,/abgeordnete/biografien/A/audretsch_andreas-860496,35 - 39 Jahre,"Audretsch, Andreas",Berlin,Bündnis 90/Die Grünen,Sozialwissenschaftler,Deutscher Bundestag,"[{'Homepage': 'https://www.andreasaudretsch.de'}, {'Facebook': 'http://facebook.com/andreas.audretsch'}, {'X': 'https://twitter.com/anaudretsch'}, {'Instagram': 'https://www.instagram.com/andreasaudretsch'}]"
/blueprint/servlet/resource/image/864372/3x4/108/144/bfeb1f4efb345be6f3eb6c5fef8ba68b/E1D2C7599465B606216E3BE63610F7B9/diaby_karamba_gross.jpg,Dr. Karamba Diaby,1,männlich,857252,/abgeordnete/biografien/D/diaby_karamba-857252,60 - 64 Jahre,"Diaby, Dr. Karamba",Sachsen-Anhalt,SPD,Diplom-Chemiker,Deutscher Bundestag,"[{'Homepage': 'http://www.karamba-diaby.de'}, {'Facebook': 'https://de-de.facebook.com/DrKarambaDiaby'}, {'X': 'https://twitter.com/KarambaDiaby'}, {'Instagram': 'https://www.instagram.com/drkarambadiaby/'}]"
/blueprint/servlet/resource/image/863074/3x4/108/144/ce510ee3dfa9fa04cedc1c9d7c2d3e87/70F0B0184B4D5BA926B13C3832A3197F/aussendorf_maik.jpg,Maik Außendorf,0,männlich,860932,/abgeordnete/biografien/A/aussendorf_maik-860932,50 - 54 Jahre,"Außendorf, Maik",Nordrhein-Westfalen,Bündnis 90/Die Grünen,IT-Unternehmer,Deutscher Bundestag,"[{'Homepage': 'https://maik-aussendorf.de/'}, {'X': 'https://twitter.com/maik_aussendorf'}, {'Instagram': 'https://www.instagram.com/maikaussendorf/'}, {'Facebook': 'https://www.facebook.com/Maik-Auendorf-108607258028382'}, {'LinkedIn': 'https://www.linkedin.com/in/maik-au%C3%9Fendorf-208a495b'}, {'Xing': 'https://www.xing.com/profile/Maik_Aussendorf'}]"
/blueprint/servlet/resource/image/865822/3x4/108/144/3dc0d8dd2d24293c0a4add49a7c2225d/F70B2590C94C5A38D7C4D5A722CF1C0C/diedenhofen_martin.jpg,Martin Diedenhofen,0,männlich,861190,/abgeordnete/biografien/D/diedenhofen_martin-861190,25 - 29 Jahre,"Diedenhofen, Martin",Rheinland-Pfalz,SPD,Student,Deutscher Bundestag,"[{'Homepage': 'http://www.martin-diedenhofen.de'}, {'Facebook': 'https://www.facebook.com/MDiedenhofen'}, {'X': 'https://twitter.com/MDiedenhofen'}, {'Instagram': 'https://www.instagram.com/martindiedenhofen/'}]"
/blueprint/servlet/resource/image/863292/3x4/108/144/d878670d4bc6cc175ac99be8a1955858/3A8376C1D248B972EDF24EDB23014CDA/bacherle_tobias.jpg,Tobias B. Bacherle,0,männlich,860138,/abgeordnete/biografien/B/bacherle_tobias-860138,25 - 29 Jahre,"Bacherle, Tobias B.",Baden-Württemberg,Bündnis 90/Die Grünen,Politikwissenschaftler,Deutscher Bundestag,"[{'Homepage': 'https://tbbacherle.eu'}, {'Facebook': 'https://facebook.com/tbbacherle'}, {'X': 'https://twitter.com/tbbacherle'}, {'LinkedIn': 'https://www.linkedin.com/in/tobias-b-bacherle-4022b0216/'}, {'Instagram': 'https://instagram.com/tbbacherle'}]"
/blueprint/servlet/resource/image/862540/3x4/108/144/f2ee1392d39ad967d95ac87de8412ff7/7A23E4BFF1F45A1DC843926BC162C6F4/dieren_jan.jpg,Jan Dieren,1,männlich,861096,/abgeordnete/biografien/D/dieren_jan-861096,30 - 34 Jahre,"Dieren, Jan",Nordrhein-Westfalen,SPD,Rechtsanwalt,Deutscher Bundestag,"[{'Homepage': 'https://www.jan-dieren.de'}, {'Facebook': 'https://www.facebook.com/JanUlrichDieren'}, {'X': 'https://twitter.com/JanUlrichDieren'}, {'Instagram': 'https://www.instagram.com/jandieren'}]"
/blueprint/servlet/resource/image/864566/3x4/108/144/fe88631f30e5c578e92b3eb017f7c9e1/A8D5C7DC6D6427A9479641B4039E33ED/badum_lisa_gross.jpg,Lisa Badum,0,weiblich,857148,/abgeordnete/biografien/B/badum_lisa-857148,40 - 44 Jahre,"Badum, Lisa",Bayern,Bündnis 90/Die Grünen,Politikwissenschaftlerin,Deutscher Bundestag,"[{'Homepage': 'https://www.lisa-badum.de/'}, {'Facebook': 'https://www.facebook.com/BadumLisa/'}, {'X': 'https://twitter.com/BadumLisa'}, {'Instagram': 'https://www.instagram.com/badumlisa/?hl=de'}]"
/blueprint/servlet/resource/image/864360/3x4/108/144/976b45ef45b81b6abff9436da9738c72/68F9F7535BEF2EBDDFDA61D603B2A0BE/dilcher_esther_gross.jpg,Esther Dilcher,1,weiblich,857244,/abgeordnete/biografien/D/dilcher_esther-857244,55 - 59 Jahre,"Dilcher, Esther",Hessen,SPD,Rechtsanwältin und Notarin,Deutscher Bundestag,"[{'Homepage': 'http://www.estherdilcher.de/'}, {'Facebook': 'https://www.facebook.com/esther.dilcher/'}, {'Instagram': 'https://instagram.com/Estherdilcher?utm_medium=copy_link'}]"
/blueprint/servlet/resource/image/862000/3x4/108/144/345f48c15ca4437546ee278b9b683fe5/A30EF9BF5A5621E0D6B4547A8E89E55F/bar_karl.jpg,Karl Bär,0,männlich,860334,/abgeordnete/biografien/B/baer_karl-860334,35 - 39 Jahre,"Bär, Karl",Bayern,Bündnis 90/Die Grünen,Agrarökonom,Deutscher Bundestag,"[{'Homepage': 'https://www.karl-baer.eu'}, {'X': 'https://twitter.com/karlbaer'}, {'Instagram': 'http://instagram.com/karl.baer'}, {'Facebook': 'https://www.facebook.com/karlbaerbundestag'}]"
/blueprint/servlet/resource/image/864380/3x4/108/144/8c7b24f386ef14f2dafc6f982123d5e8/64BDBED04E0AA4E16804D16C1A6DD885/dittmar_sabine_gross.jpg,Sabine Dittmar,0,weiblich,857240,/abgeordnete/biografien/D/dittmar_sabine-857240,55 - 59 Jahre,"Dittmar, Sabine",Bayern,SPD,Ärztin,Deutscher Bundestag,"[{'Homepage': 'http://www.sabine-dittmar.com'}, {'Facebook': 'https://www.facebook.com/SabineDittmarMdB'}, {'X': 'https://twitter.com/dittmarsabine'}, {'Instagram': 'https://www.instagram.com/sabinedittmarmdb/'}]"
/blueprint/servlet/resource/image/864550/3x4/108/144/9e575de462bbda5653f342b79c643c13/D3E06C1EDFCE9B8B64EE158CD4F06BC2/baerbock_annalena_gross.jpg,Annalena Baerbock,0,weiblich,857150,/abgeordnete/biografien/B/baerbock_annalena-857150,40 - 44 Jahre,"Baerbock, Annalena",Brandenburg,Bündnis 90/Die Grünen,Völkerrechtlerin,Deutscher Bundestag,"[{'Homepage': 'https://www.annalena-baerbock.de'}, {'Facebook': 'https://www.facebook.com/abaerbock/'}, {'X': 'https://www.twitter.com/@Abaerbock'}, {'Instagram': 'https://www.instagram.com/abaerbock/'}]"
/blueprint/servlet/resource/image/862028/3x4/108/144/37bdea7db72c1b6079146e11b33066cf/BCE04B8ECAA6801E3D737BE2372787E7/doring_felix.jpg,Felix Döring,1,männlich,860648,/abgeordnete/biografien/D/doering_felix-860648,30 - 34 Jahre,"Döring, Felix",Hessen,SPD,Lehrer,Deutscher Bundestag,"[{'Homepage': 'https://www.felix-doering.de'}, {'Facebook': 'https://www.facebook.com/felixdoeringspd'}, {'Instagram': 'https://www.instagram.com/doering.felix/'}]"
/blueprint/servlet/resource/image/865586/3x4/108/144/248d66d7e007cdaa3c5e0a92b9595b57/B2CA287AD849EB5E51B8D95D3732E38E/banaszak_felix_gross.jpg,Felix Banaszak,0,männlich,860904,/abgeordnete/biografien/B/banaszak_felix-860904,30 - 34 Jahre,"Banaszak, Felix",Nordrhein-Westfalen,Bündnis 90/Die Grünen,Sozial- und Kulturanthropologe,Deutscher Bundestag,"[{'felixbanaszak.de': 'https://www.felixbanaszak.de'}, {'Facebook': 'https://www.facebook.com/felix.banaszak'}, {'X': 'https://www.twitter.com/fbanaszak'}, {'Instagram': 'https://www.instagram.com/fbanaszak'}]"
/blueprint/servlet/resource/image/863116/3x4/108/144/d8a514471b63a860774e4a0090581d78/1505B88417A20B7660DCCA83EC8DAF31/drossmann_falko.jpg,Falko Droßmann,1,männlich,861608,/abgeordnete/biografien/D/drossmann_falko-861608,50 - 54 Jahre,"Droßmann, Falko",Hamburg,SPD,Oberstleutnant der Luftwaffe,Deutscher Bundestag,"[{'Homepage': 'http://www.drossmann.hamburg'}, {'Instagram': 'https://www.instagram.com/falko.drossmann/'}]"
/blueprint/servlet/resource/image/864588/3x4/108/144/d64c4081c7caa382744eff106f25410c/51E1056B82DAD9CF9C4B83B3DFD9E5DB/bayram_canan_gross.jpg,Canan Bayram,1,weiblich,857156,/abgeordnete/biografien/B/bayram_canan-857156,55 - 59 Jahre,"Bayram, Canan",Berlin,Bündnis 90/Die Grünen,Rechtsanwältin,Deutscher Bundestag,"[{'Homepage': 'http://bayram-gruene.de/'}, {'Facebook': 'https://www.facebook.com/ErststimmeBayram/'}, {'X': 'https://twitter.com/LieblingXhain'}, {'Instagram': 'https://www.instagram.com/lieblingxhain/'}]"
/blueprint/servlet/resource/image/862542/3x4/108/144/3f2b6ec686cc10d7f59effff80ca4fe1/E1CA3B27BCDC40B3686AF181500C9E61/echeverria_axel.jpg,Axel Echeverria,1,männlich,860998,/abgeordnete/biografien/E/echeverria_axel-860998,40 - 44 Jahre,"Echeverria, Axel",Nordrhein-Westfalen,SPD,Angestellter,Deutscher Bundestag,"[{'Homepage': 'https://axel-echeverria.de/'}, {'Instagram': 'https://www.instagram.com/axelecheverriamdb/'}, {'Facebook': 'https://www.facebook.com/axelecheverriamdb/'}]"
/blueprint/servlet/resource/image/861968/3x4/108/144/a73405271bf5792c07079446265490e1/0E6BC257CE077D58F67C381FF1E51242/beck_katharina.jpg,Katharina Beck,0,weiblich,860700,/abgeordnete/biografien/B/beck_katharina-860700,40 - 44 Jahre,"Beck, Katharina",Hamburg,Bündnis 90/Die Grünen,Unternehmensberaterin für Nachhaltigkeit,Deutscher Bundestag,"[{'Homepage': 'https://katharina-beck.de/'}, {'X': 'https://twitter.com/kathabeck'}, {'Instagram': 'https://www.instagram.com/katharina.beck/'}, {'Facebook': 'https://www.facebook.com/katharinabeck.gruene'}, {'LinkedIn': 'https://www.linkedin.com/in/katharinabmbeck/'}, {'SonstigeWebsite': 'https://www.realutopien.de/ueber-uns/'}]"
/blueprint/servlet/resource/image/862038/3x4/108/144/fdaecca35e8aace15996b405aa8fa742/4792D51DCD8C33CDB3D89D42BA9D0F20/eichwede_sonja.jpg,Sonja Eichwede,1,weiblich,860474,/abgeordnete/biografien/E/eichwede_sonja-860474,35 - 39 Jahre,"Eichwede, Sonja",Brandenburg,SPD,Richterin,Deutscher Bundestag,"[{'Homepage': 'https://www.sonja-eichwede.de/'}, {'X': 'https://twitter.com/sonjaeichwede'}, {'Instagram': 'https://www.instagram.com/sonjaeichwede/'}, {'Facebook': 'https://www.facebook.com/eichwede'}]"
/blueprint/servlet/resource/image/867104/3x4/108/144/512188c230faa117343287772f35eff3/53F4DA6A745C39D8F952CEA0421B3D6A/benner_lukas.jpg,Lukas Benner,0,männlich,861470,/abgeordnete/biografien/B/benner_lukas-861470,25 - 29 Jahre,"Benner, Lukas",Nordrhein-Westfalen,Bündnis 90/Die Grünen,Jurist,Deutscher Bundestag,"[{'Homepage': 'http://www.lukas-benner.de'}, {'X': 'https://twitter.com/LukasBenner_'}, {'Facebook': 'http://www.facebook.com/lukasBennerAc'}, {'Instagram': 'https://www.instagram.com/benner_lukas'}]"
/blueprint/servlet/resource/image/862044/3x4/108/144/fb2acf9e8feb92e34b81850ce89a72ca/6287B3F3D7A41860104FC475D7BF34FD/engelhardt_heike.jpg,Heike Engelhardt,0,weiblich,860228,/abgeordnete/biografien/E/engelhardt_heike-860228,60 - 64 Jahre,"Engelhardt, Heike",Baden-Württemberg,SPD,Redakteurin,Deutscher Bundestag,"[{'Homepage': 'https://heike-engelhardt.spd.de'}, {'Instagram': 'https://www.instagram.com/heike.engelhardt/'}, {'Facebook': 'https://m.facebook.com/heike.engelhardt.spd'}]"
/blueprint/servlet/resource/image/864538/3x4/108/144/f956cd0cfe1acf5e0cf112be9ccaeff7/C89BF6E0A017B880B2E219B0F03CFFC8/brantner_Franziska_gross.jpg,Dr. Franziska Brantner,1,weiblich,857200,/abgeordnete/biografien/B/brantner_franziska-857200,40 - 44 Jahre,"Brantner, Dr. Franziska",Baden-Württemberg,Bündnis 90/Die Grünen,Sozialwissenschaftlerin,Deutscher Bundestag,"[{'Homepage': 'http://www.franziska-brantner.de'}, {'Facebook': 'https://www.facebook.com/franziska.brantner'}, {'X': 'https://twitter.com/fbrantner?lang=de'}]"
/blueprint/servlet/resource/image/864450/3x4/108/144/e9c3d633562d2d57d69941a1c5c82680/344634176923B1C20239229ED8210FC9/esdar_wiebke_gross.jpg,Dr. Wiebke Esdar,1,weiblich,857288,/abgeordnete/biografien/E/esdar_wiebke-857288,40 - 44 Jahre,"Esdar, Dr. Wiebke",Nordrhein-Westfalen,SPD,Diplom-Psychologin,Deutscher Bundestag,"[{'Homepage': 'http://www.wiebke-esdar.de/'}, {'Facebook': 'https://www.facebook.com/WiebkeEsdar2017/'}, {'Instagram': 'https://www.instagram.com/wiebkeesdar/'}]"
/blueprint/servlet/resource/image/864610/3x4/108/144/e5583fe95b0c61c3ea85bc00c7a8b640/BCC655596BCE94FEFE72ABBD82C9C9A7/brugger_agnieszka_gross.jpg,Agnieszka Brugger,0,weiblich,857182,/abgeordnete/biografien/B/brugger_agnieszka-857182,35 - 39 Jahre,"Brugger, Agnieszka",Baden-Württemberg,Bündnis 90/Die Grünen,,Deutscher Bundestag,"[{'Homepage': 'http://www.agnieszka-brugger.de'}, {'Facebook': 'https://www.facebook.com/agnieszkamdb/'}, {'X': 'http://www.twitter.com/agnieszka_mdb'}, {'Instagram': 'https://www.instagram.com/agnieszka_mdb'}]"
/blueprint/servlet/resource/image/864458/3x4/108/144/8982c862c14412b4875f0e2bc736270d/AC3C0F61E29513C4E09722585888CBFA/esken_saskia_gross.jpg,Saskia Esken,0,weiblich,857280,/abgeordnete/biografien/E/esken_saskia-857280,60 - 64 Jahre,"Esken, Saskia",Baden-Württemberg,SPD,Informatikerin,Deutscher Bundestag,"[{'Homepage': 'https://www.saskiaesken.de/'}, {'Facebook': 'http://www.facebook.com/EskenSaskia'}, {'X': 'http://www.twitter.com/EskenSaskia'}, {'Instagram': 'http://www.instagram.com/saskiaesken'}]"
/blueprint/servlet/resource/image/873940/3x4/108/144/404d15c201af836cfe79a40072387cd0/66C64DDEFADF85CA980B522906EBAA23/bsirske_frank.jpg,Frank Bsirske,0,männlich,860818,/abgeordnete/biografien/B/bsirske_frank-860818,70 und älter,"Bsirske, Frank",Niedersachsen,Bündnis 90/Die Grünen,Diplom-Politologe,Deutscher Bundestag,"[{'Homepage': 'https://bsirske.net/'}, {'Facebook': 'https://www.facebook.com/Fbsirske/'}, {'X': 'https://twitter.com/fbsirske'}, {'Instagram': 'https://www.instagram.com/fbsirske/'}]"
/blueprint/servlet/resource/image/862548/3x4/108/144/96ba0d5e580adb7a09b169f8999dda9/FF4E6A0CE1EF764865F45B3B2AA99608/fascher_ariane.jpg,Ariane Fäscher,1,weiblich,860484,/abgeordnete/biografien/F/faescher_ariane-860484,55 - 59 Jahre,"Fäscher, Ariane",Brandenburg,SPD,Pressesprecherin,Deutscher Bundestag,"[{'Homepage': 'https://arianefaescher.de'}, {'Facebook': 'https://de-de.facebook.com/FaescherAriane'}, {'X': 'https://twitter.com/arianefaescher?lang=de'}, {'LinkedIn': 'https://www.linkedin.com/in/ariane-fäscher-78290495'}, {'Instagram': 'https://www.instagram.com/ariane_faescher/'}]"
/blueprint/servlet/resource/image/864874/3x4/108/144/1ba548bcb30d62816a6097b08dd3d6df/3388CD5597B46F05A3FD06C41838186F/christmann_anna_gross.jpg,Dr. Anna Christmann,0,weiblich,857222,/abgeordnete/biografien/C/christmann_anna-857222,40 - 44 Jahre,"Christmann, Dr. Anna",Baden-Württemberg,Bündnis 90/Die Grünen,Politikwissenschaftlerin,Deutscher Bundestag,"[{'Homepage': 'http://www.annachristmann.org'}, {'Facebook': 'https://www.facebook.com/AnnaChristmannBT/'}, {'X': 'https://twitter.com/annachristmann?lang=de'}, {'Instagram': 'https://www.instagram.com/christmannanna/?hl=de'}]"
/blueprint/servlet/resource/image/864172/3x4/108/144/105f782a832f50e819da73c2c9433b50/23A8D1F049CD199F47B9AF689453C4B2/fechner_johannes_gross.jpg,Dr. Johannes Fechner,0,männlich,857324,/abgeordnete/biografien/F/fechner_johannes-857324,50 - 54 Jahre,"Fechner, Dr. Johannes",Baden-Württemberg,SPD,,Deutscher Bundestag,"[{'Homepage': 'https://johannesfechner.de/'}, {'Facebook': 'https://www.facebook.com/johannesfechner.spd/'}]"
/blueprint/servlet/resource/image/864362/3x4/108/144/3b5647d6d274cf1e5f9acb826df84522/07632B5913D060F72B09684ED6AD669C/dahmen_janosch_gross.jpg,Dr. Janosch Dahmen,0,männlich,857272,/abgeordnete/biografien/D/dahmen_janosch-857272,40 - 44 Jahre,"Dahmen, Dr. Janosch",Nordrhein-Westfalen,Bündnis 90/Die Grünen,Arzt/ Medizinaldirektor a. D. ,Deutscher Bundestag,"[{'Homepage': 'https://www.janosch-dahmen.de/'}, {'X': 'https://twitter.com/janoschdahmen'}, {'Instagram': 'https://instagram.com/janosch.dahmen'}]"
/blueprint/servlet/resource/image/862050/3x4/108/144/757ce4a9870b4f31f7265baf3a74ad7a/477F241A747571C010038DA3C9D4399B/fiedler_sebastian_bild.jpg,Sebastian Fiedler,1,männlich,861716,/abgeordnete/biografien/F/fiedler_sebastian-861716,50 - 54 Jahre,"Fiedler, Sebastian",Nordrhein-Westfalen,SPD,Kriminalbeamter,Deutscher Bundestag,"[{'Homepage': 'https://www.sebastianfiedler.ruhr/'}, {'X': 'https://twitter.com/fiedelseb'}, {'Instagram': 'https://www.instagram.com/fiedelseb/?hl=de'}, {'Facebook': 'https://www.facebook.com/fiedelseb'}, {'LinkedIn': 'https://de.linkedin.com/in/sebastian-fiedler-310a9a14b'}, {'Youtube': 'https://www.youtube.com/channel/UCRYKeHGHN3V6602MSRp8gcA'}]"
/blueprint/servlet/resource/image/864384/3x4/108/144/fb76084159726ecd1230e83a84cc2c1d/0681DDD8A177B4A6F9EF63AB8E65415B/deligoez_ekin_gross.jpg,Ekin Deligöz,0,weiblich,857242,/abgeordnete/biografien/D/deligoez_ekin-857242,50 - 54 Jahre,"Deligöz, Ekin",Bayern,Bündnis 90/Die Grünen,Diplom-Verwaltungswissenschaftlerin,Deutscher Bundestag,"[{'Homepage': 'http://www.ekin.de'}, {'Facebook': 'https://www.facebook.com/deligoez.ekin/'}, {'X': 'https://twitter.com/ekindeligoez'}, {'Instagram': 'http://www.instagram.com/ekin_deligoez'}]"
/blueprint/servlet/resource/image/864150/3x4/108/144/3f52060301c1a47f940e0181060e50ea/833E21D2933C54E3FDDE6970684BF999/franke_edgar_gross.jpg,Dr. Edgar Franke,1,männlich,857306,/abgeordnete/biografien/F/franke_edgar-857306,60 - 64 Jahre,"Franke, Dr. Edgar",Hessen,SPD,Jurist,Deutscher Bundestag,"[{'Homepage': 'http://www.edgarfranke.de'}, {'Facebook': 'https://www.facebook.com/edgar.franke/'}, {'X': 'https://twitter.com/FrankeEdgar'}]"
/blueprint/servlet/resource/image/862018/3x4/108/144/adf0855afc4124c326edbf8dcfbe6cd7/A20EE735B0EF0C8AC4AD024EC9BF5064/detzer_sandra.jpg,Dr. Sandra Detzer,0,weiblich,860130,/abgeordnete/biografien/D/detzer_sandra-860130,40 - 44 Jahre,"Detzer, Dr. Sandra",Baden-Württemberg,Bündnis 90/Die Grünen,Politikwissenschaftlerin,Deutscher Bundestag,"[{'Homepage': 'https://sandra-detzer.de'}, {'Facebook': 'https://facebook.com/sandra.detzer.5'}, {'X': 'https://twitter.com/detzer_sandra'}, {'LinkedIn': 'http://linkedin.com/in/dr-sandra-detzer-097147214'}, {'Instagram': 'https://instagram.com/sandra_detzer'}]"
/blueprint/servlet/resource/image/869994/3x4/108/144/5327975a5e55d1ebff19853aba2664e5/67D0E9A263808E1DE7F3D431F1639D7E/funke_fabian_bild.jpg,Fabian Funke,0,männlich,861290,/abgeordnete/biografien/F/funke_fabian-861290,25 - 29 Jahre,"Funke, Fabian",Sachsen,SPD,Internationale Beziehungen (B. A.),Deutscher Bundestag,[{'Homepage': 'http://www.fabian-funke.de'}]
/blueprint/servlet/resource/image/864376/3x4/108/144/b0fd450026d24465e4f233edf276a620/5887901B9E9D9328DE9E1D2B463D8BCA/droege_katharina_gross.jpg,Katharina Dröge,0,weiblich,857250,/abgeordnete/biografien/D/droege_katharina-857250,35 - 39 Jahre,"Dröge, Katharina",Nordrhein-Westfalen,Bündnis 90/Die Grünen,Diplom-Volkswirtin,Deutscher Bundestag,"[{'Homepage': 'http://katharina-droege.de/'}, {'Facebook': 'https://www.facebook.com/KatharinaDroegeMdB/'}, {'X': 'https://www.twitter.com/katdro'}, {'Instagram': 'https://www.instagram.com/katharina.droege/'}]"
/blueprint/servlet/resource/image/862064/3x4/108/144/afdeb7b099cd5e3c0ad8c56d46dba620/A8FCFA1C2AE5FD87CCD2F6BFE6FD9DFD/gava_manuel.jpg,Manuel Gava,1,männlich,860882,/abgeordnete/biografien/G/gava_manuel-860882,30 - 34 Jahre,"Gava, Manuel",Niedersachsen,SPD,Vertriebsleiter,Deutscher Bundestag,"[{'Homepage': 'https://www.manuelgava.de/'}, {'Facebook': 'https://www.facebook.com/manuelgavaspd'}, {'Instagram': 'https://www.instagram.com/manuelosna/?hl=de'}]"
/blueprint/servlet/resource/image/862030/3x4/108/144/cd59d1345d0bfc903bf511f271586182/0654B4BFD86A7BC0C3689897BCC6A345/during_deborah.jpg,Deborah Düring,0,weiblich,860736,/abgeordnete/biografien/D/duering_deborah-860736,25 - 29 Jahre,"Düring, Deborah",Hessen,Bündnis 90/Die Grünen,Studentin,Deutscher Bundestag,"[{'Homepage': 'https://deborah-duering.de'}, {'X': 'https://twitter.com/deborahduering?lang=de'}, {'Instagram': 'https://www.instagram.com/debbie.duering/?hl=de'}, {'Facebook': 'https://m.facebook.com/DeborahDuering/'}]"
/blueprint/servlet/resource/image/864138/3x4/108/144/f1a539445bae59b7da34602667223ee3/2E43096B8F22E86559253CEABAC18862/gerdes_michael_gross.jpg,Michael Gerdes,1,männlich,857362,/abgeordnete/biografien/G/gerdes_michael-857362,60 - 64 Jahre,"Gerdes, Michael",Nordrhein-Westfalen,SPD,Elektrohauer,Deutscher Bundestag,"[{'Homepage': 'http://www.michaelgerdes-mdb.de'}, {'Facebook': 'https://www.facebook.com/michaelgerdesmdb'}, {'Instagram': 'https://www.instagram.com/michaelgerdesmdb/'}]"
/blueprint/servlet/resource/image/864446/3x4/108/144/d18f2aac1c12f46c9926e000bcdf7c4b/9ED4E8DB440CCCC4177D771C0FEA18E7/ebner_harald_gross.jpg,Harald Ebner,0,männlich,857284,/abgeordnete/biografien/E/ebner_harald-857284,55 - 59 Jahre,"Ebner, Harald",Baden-Württemberg,Bündnis 90/Die Grünen,Diplom-Agraringenieur,Deutscher Bundestag,"[{'Homepage': 'https://www.harald-ebner.de/'}, {'Facebook': 'https://www.facebook.com/harald.ebner'}]"
